pair_id,cosine_score,manhattan_distance,euclidean_distance,dot_product
7151181_9647072,-0.017004132,-493.26315,-22.185143,-4.0809073
15809221_14885912,0.053119123,-475.3178,-21.335148,12.71415
7151181_14885912,0.028729618,-490.3416,-21.863192,7.0250306
4352502_9647072,-0.0023097992,-447.8482,-20.17573,-0.46864414
14002111_15335626,-0.035965443,-459.8714,-20.956688,-7.622587
16281671_6903806,-0.016049623,-479.1277,-21.279913,-3.574532
7151181_15335626,-0.012904286,-490.85156,-22.088196,-3.0801272
10628030_14290530,-0.029111266,-475.6574,-21.362137,-6.4524217
4352502_14290530,-0.0008831024,-453.6292,-20.290375,-0.18137169
10657225_11599278,-0.06981635,-464.3269,-20.944288,-14.266096
1277468_11599278,0.06218481,-454.76566,-20.751957,14.269966
2399067_11599278,-0.038372755,-456.72394,-20.550394,-7.770669
2399067_2591476,-0.024110913,-457.33282,-20.54345,-4.9412003
9139432_4751841,-0.04561758,-467.20374,-21.789455,-10.355773
12171283_11599278,0.049403906,-460.26025,-20.93088,11.37697
5329051_2591476,-0.020610332,-470.8075,-21.761711,-4.7809005
1666864_15156642,-0.10225475,-467.48196,-21.603973,-21.640564
10993194_11599278,0.014010966,-429.97046,-19.844143,2.7795591
269069_1846520,0.40633303,-337.80396,-15.385568,81.00916
2924194_1846520,0.25435603,-359.25757,-16.352173,45.225113
4467189_190481,-0.03190291,-446.9821,-20.550705,-6.510494
543627_1846520,-0.030988932,-463.89615,-20.983702,-6.6023154
14552152_1846520,-0.068547726,-468.69116,-21.28868,-14.510401
4467189_11010888,-0.020926952,-450.3886,-20.610624,-4.34663
6158219_9293076,-0.0014693737,-456.68768,-20.789696,-0.31687355
15320160_11010888,-0.06185615,-430.56805,-19.862959,-11.475006
11102639_11010888,-0.033565402,-427.21976,-19.349169,-6.059277
15064622_14099555,0.06707126,-380.3169,-17.305048,10.757898
15928573_6781311,-0.05872214,-485.55707,-22.252077,-13.547321
15928573_4191598,-0.0554173,-486.3335,-22.08386,-12.600914
12598699_14099555,0.03470421,-417.0539,-18.997107,6.3888826
7311226_6781311,-0.021347523,-464.8102,-21.298037,-4.7050242
15962081_3567027,0.05096531,-410.93103,-18.787777,9.168935
7777397_3539333,-0.110422134,-470.39807,-21.264793,-22.208632
12234996_14792006,-0.014806032,-438.76477,-20.009802,-2.9123497
13165858_14792006,-0.07817352,-443.58362,-20.437744,-15.117543
16182711_6082212,0.28717327,-352.18027,-16.237396,53.10596
10868139_6082212,0.14651626,-399.17535,-17.686153,26.844242
9129726_10200879,0.056429505,-449.1152,-20.58071,12.278976
15054489_16866433,-0.020270824,-467.7677,-21.041489,-4.372623
2568134_10200879,0.43630803,-317.21594,-14.386331,79.76172
9129726_16866433,0.06556857,-460.1628,-20.987959,15.188982
14655752_5931613,0.04311222,-423.68253,-18.914526,8.050396
13545898_16866433,-0.022302747,-465.17395,-21.021915,-4.7942867
920880_10698211,0.05139458,-414.9343,-18.805246,9.166372
4097787_8051451,-0.038286924,-439.6509,-20.242636,-7.498994
4301053_8051451,0.085160196,-432.88394,-19.957043,18.53392
9423225_8051451,-0.12145555,-466.02267,-21.357548,-24.610565
3253539_4573991,-0.022179604,-433.2384,-19.883595,-4.184441
11351252_8051451,-0.11776996,-483.4868,-22.07301,-25.663338
11354422_8397352,-0.10490143,-477.24734,-21.671173,-22.291628
5450325_8397352,-0.13667965,-470.55286,-21.35519,-27.34863
17401560_4573991,-0.029999375,-452.55988,-21.086775,-6.4467354
2046472_8051451,0.08557701,-451.10345,-20.537226,19.72062
16182625_16270963,0.59565085,-287.48953,-12.948232,123.39134
17145597_16270963,-0.019815326,-437.72614,-19.970701,-3.8726513
15123137_15314913,-0.031746507,-470.19135,-21.186054,-6.8551188
17105062_16270963,-0.06833243,-472.6408,-21.370293,-14.584589
14746003_16270963,0.094566524,-384.3191,-17.66325,16.017696
16780159_16270963,-0.035091758,-479.5452,-21.451004,-7.7684417
12597017_4125061,-0.07985127,-494.55542,-22.418348,-18.582048
13957999_6866563,0.038401723,-460.72284,-20.921759,8.73633
2512633_4125061,-0.110391736,-483.18323,-22.190615,-24.453472
8595862_12906651,0.08218002,-457.98267,-20.68161,19.147085
9885546_6866563,0.068911076,-456.6584,-20.671133,15.808525
12597017_8763361,-0.065036654,-494.9207,-22.405315,-15.326583
12660161_8763361,0.038779378,-457.47382,-20.778614,8.692882
11221699_6866563,-0.078443885,-491.3082,-22.412657,-18.268875
13957999_4125061,0.071720004,-454.21533,-20.507467,16.240978
15112262_3634940,0.053025007,-438.85663,-19.588371,10.605751
16215967_12513819,-0.0882771,-454.21155,-20.576248,-17.169327
10092213_3634940,-0.10716307,-494.5104,-22.035631,-22.97003
8449953_3634940,-0.022948027,-454.8271,-20.309483,-4.5743065
11931730_3634940,-0.054344177,-419.1939,-19.230833,-9.528234
10657225_11736256,-0.09886551,-456.86423,-20.441004,-18.795145
10614670_12513819,-0.0031459332,-456.57764,-20.467464,-0.6546087
16548533_12513819,0.03140682,-418.25073,-18.871622,5.769108
14972996_7663387,-0.059363484,-446.4691,-20.231358,-11.357533
1715336_4703268,-0.008907437,-456.5755,-20.563759,-1.8657238
6348576_16666766,0.06401068,-460.66125,-20.773344,14.75185
12519443_6234519,-0.031421185,-469.54413,-21.62383,-7.098898
15823601_16666766,-0.026462555,-456.44696,-20.7427,-5.5308986
13791473_17148831,0.03188783,-458.10007,-20.811773,7.117421
14148871_15620275,-0.037335396,-458.00958,-20.47823,-7.539655
526803_16890152,0.055029273,-440.39868,-19.887814,11.507741
3015984_16890152,0.07519543,-437.09204,-19.74277,15.838239
14416988_16890152,-0.014615893,-481.53934,-21.620201,-3.361298
128426_5864912,-0.052158117,-485.13245,-22.060308,-12.013254
6523632_8131509,-0.07538772,-471.30148,-21.83378,-16.690075
11261764_16659664,0.014059186,-472.32553,-21.48276,3.2878287
6134650_10329254,0.028142154,-458.0584,-20.723125,6.201419
3823411_10329254,-0.06868124,-502.2956,-22.762007,-16.644373
7487017_8131509,0.079915285,-468.74,-21.443886,19.91918
17279299_7806203,0.022791922,-472.5417,-21.100235,5.189354
12672550_5487224,0.0007736683,-486.86566,-22.074034,0.18860292
16416815_10329254,-0.048672915,-486.76346,-22.426643,-11.671038
5977205_16576395,0.0007888675,-447.60782,-20.363094,0.16240072
16074836_16576395,-0.016962886,-447.6675,-20.571154,-3.5016658
6346086_16576395,-0.091367126,-462.7541,-21.036179,-18.432976
2924194_15073798,-0.12526488,-445.63626,-20.203203,-22.561768
5192004_7175173,0.06553483,-410.44006,-18.700378,12.228391
5977205_7175173,-0.012416124,-441.96512,-20.28933,-2.4974122
7516973_12863801,0.0017567873,-445.51215,-20.231651,0.3558812
7757986_12863801,-0.063173294,-445.36377,-20.46454,-12.358019
3108565_8244606,0.03744161,-444.71564,-19.862429,7.6361217
11557633_15488440,0.029727995,-449.19183,-20.44839,6.402112
1341941_16086100,-0.009516716,-487.2373,-21.98737,-2.2755759
2019535_11487677,-0.018038988,-461.3706,-20.922207,-3.846674
17557490_17557299,-0.04963088,-451.5783,-20.84758,-10.267891
4590962_8365996,0.17756736,-429.5534,-19.727129,42.0103
1232194_2784254,0.044445634,-432.66663,-19.548277,8.771622
15939779_17517837,-0.156183,-487.0387,-22.132404,-33.081318
15398568_17557299,0.020677328,-438.12836,-20.011614,4.226096
16076614_17399242,-0.06714249,-457.29053,-20.665611,-13.390783
10608035_13142276,-0.11354029,-450.6939,-20.61643,-21.669033
7690679_13142276,0.051707268,-423.12213,-18.981041,9.822391
10608035_4668377,-0.08490491,-464.41974,-21.117937,-17.412254
16096870_10345615,-0.096288204,-462.64862,-21.40165,-20.061024
6092623_13142276,0.011485398,-416.9292,-19.23425,2.1488914
10608035_14110666,-0.06762183,-442.28107,-20.133144,-12.836592
5055439_4668377,-0.046759725,-445.3774,-20.502003,-9.348181
6463278_16971634,0.06809801,-424.32852,-19.074682,13.066254
6739062_13142276,-0.03571558,-434.3592,-19.892738,-6.8229985
9438033_7114445,0.34755504,-360.20282,-16.419588,71.31334
15780348_7114445,0.095670044,-445.38312,-20.450455,22.114996
4251021_7114445,0.37044007,-339.74176,-15.501118,68.53995
13909932_10784116,-0.081234455,-434.0719,-19.757317,-14.662513
7347906_12515370,-0.086709976,-450.526,-20.388302,-16.508427
6889739_10139186,0.36625528,-339.5225,-15.617738,70.32011
11193851_10558407,0.03230983,-392.2188,-17.69904,5.2196097
9438033_11107799,0.05696875,-425.4177,-19.74717,11.71913
11018755_11282313,0.5145244,-284.61945,-12.871358,87.4202
3581492_14143144,-0.13372588,-465.2539,-20.917723,-25.692009
8449953_14678542,-0.07837367,-492.4244,-22.165142,-17.849907
15766263_17557313,-0.019182444,-482.63586,-21.989944,-4.542925
11268840_14678542,0.0020500422,-456.8524,-21.107313,0.45759153
14187697_14678542,-0.08670831,-500.41763,-22.864656,-20.807486
7855567_14678542,-0.02086246,-453.8841,-21.128714,-4.560533
12966004_14143144,-0.08680487,-482.46146,-21.784485,-18.9454
6903806_14143144,0.11552411,-430.41107,-19.450956,24.707314
10614670_14678542,-0.07310021,-487.84418,-21.968634,-16.437878
7161729_9860661,0.046960652,-481.71106,-21.573248,11.462558
6992001_5245798,0.013841033,-493.0068,-22.122696,3.4326448
15838615_5245798,0.04982871,-465.68506,-21.480629,12.078905
2156194_9597761,0.01429832,-490.94168,-22.072012,3.5290427
4627974_9860661,0.025725842,-464.73077,-20.935877,5.749015
223879_9597761,0.05846387,-485.80292,-21.820553,14.777555
3940599_9597761,-0.017516613,-459.82297,-20.775377,-3.6240287
6533958_5245798,-0.029533863,-496.8521,-22.131483,-7.00485
7778722_9597761,-0.061326742,-501.92328,-22.498644,-14.572262
674055_3299951,-0.06546116,-432.03036,-19.675741,-11.888721
4297794_17415041,-0.05671358,-435.2026,-19.500898,-10.193569
5690257_17415041,-0.049726486,-464.71832,-20.70071,-10.121918
16248518_842236,-0.009369373,-438.57336,-19.925098,-1.8065889
8746254_11823400,-0.032300472,-422.11188,-19.276577,-5.733094
5198363_11823400,0.07892853,-399.0083,-18.158777,13.924793
5690257_842236,-0.06933093,-440.05774,-20.080156,-12.906259
7402991_5469872,-0.08970618,-474.6315,-21.187933,-18.11778
11502842_10423932,0.002044201,-442.80603,-20.315546,0.42033386
10360558_566720,-0.0038006306,-493.88663,-22.319664,-0.94200945
3127121_566720,0.028101087,-475.15894,-21.44816,6.6504545
10360558_16052185,0.046521485,-488.97784,-22.051966,11.8609705
6134650_5323539,0.013984263,-474.46445,-21.184265,3.1666799
14187697_16052185,0.07418275,-468.8429,-21.684744,18.836536
3127121_3823411,0.016569138,-482.7387,-21.841366,4.017667
15118443_3823411,-0.030156732,-493.2745,-21.938622,-7.0315995
2148438_16052185,0.016914845,-458.3046,-21.063797,3.7941375
11931213_15606059,-0.033340454,-465.52692,-21.18065,-7.1378155
17210073_17473886,0.0013154745,-471.8017,-21.660536,0.30894554
17069245_17473886,-0.076173425,-485.94794,-22.310026,-17.615215
7345853_17473886,-0.08127165,-492.97052,-22.56226,-19.129408
16548533_17473886,-0.11795914,-461.57062,-21.36313,-23.875729
13321306_12621996,0.10365403,-437.41327,-19.895296,22.822987
5280656_10034241,0.017909288,-432.28528,-19.597282,3.4953737
11727821_12621996,0.037443995,-439.07,-19.724127,7.5660667
17338387_10034241,-0.049175024,-511.5449,-23.0861,-12.284776
2080551_7087790,-0.06377828,-493.12872,-22.34534,-14.935082
8030713_11293534,0.21389794,-425.54755,-19.501226,51.697624
16778646_7087790,0.08797407,-437.4135,-20.142097,19.389307
14736342_1065054,-0.062030673,-494.6339,-22.630152,-14.924895
3127506_1065054,-0.022442937,-461.59503,-21.014206,-4.759906
4019508_11293534,0.059753716,-447.08167,-20.212463,12.817732
13418998_3937993,0.049615383,-472.88098,-21.627491,12.190226
3386822_11293534,0.087204516,-445.50665,-20.411291,19.796186
14736342_11293534,-0.040558934,-486.269,-22.245268,-9.631033
15109550_9871004,0.060631216,-468.86438,-21.548632,14.919219
15641249_9871004,0.032193363,-464.0236,-21.3062,7.543251
16996592_3064599,-0.02214551,-472.04456,-21.542744,-5.0208745
7607216_3064599,-0.09932387,-473.91583,-21.461777,-20.800604
2568134_9871004,-0.022286296,-457.2973,-20.731413,-4.6740785
4919356_9871004,-0.048584104,-470.19586,-21.495893,-10.70269
12178149_12137679,-0.078460336,-486.3069,-22.34419,-18.161129
15374923_9466080,-0.0713222,-444.2301,-20.37546,-13.8078575
15374923_11727821,-0.075544596,-444.83765,-20.33741,-14.517436
16313033_9466080,0.09149951,-399.68546,-18.330103,16.839525
9132060_11727821,0.058733106,-444.60345,-20.142778,12.619007
11018052_9945355,-0.14177322,-467.84695,-21.29669,-28.1058
16422707_15064958,-0.014070749,-468.34564,-20.974892,-3.0343373
16422707_9945355,-0.06916237,-472.93274,-21.341621,-14.617042
14360710_9945355,-0.16753078,-476.1324,-21.658686,-33.572327
7926722_12923509,-0.22380221,-488.49133,-22.24269,-45.086468
14552152_9945355,-0.032102823,-457.54034,-20.593891,-6.5660458
15320160_9945355,-0.0809629,-433.8025,-19.760818,-14.618291
6296416_15064958,0.011587918,-452.62213,-20.36243,2.423007
7926722_9945355,-0.15774167,-477.23837,-21.681145,-31.921505
17267687_12760639,0.24559116,-375.7744,-17.147455,47.612183
15165864_12760639,-0.06744778,-473.32782,-21.471731,-14.34428
15123137_12760639,-0.019529343,-453.72842,-20.730425,-4.065029
15962081_12206748,0.014760077,-393.54947,-18.230839,2.4524136
9746786_6752991,0.006279111,-435.1285,-19.839056,1.2425117
2204810_9290913,-0.051246643,-465.03134,-21.149721,-10.801411
11811155_16227090,-0.060994387,-454.20172,-20.673412,-12.218864
6463278_7152645,0.011061549,-404.9909,-18.68264,1.9437351
8845863_16227090,0.0412758,-433.36646,-19.698946,8.300073
12299530_15091640,0.02672863,-441.31213,-20.056856,5.4941797
17359100_9290913,-0.03742218,-449.71774,-20.623003,-7.6287193
13947642_7152645,-0.040269375,-461.17038,-21.231077,-8.67271
143494_15231185,0.036032557,-443.77197,-20.057207,7.517775
15349717_14834936,0.04743743,-433.56653,-19.78789,9.747475
6968520_14796970,-0.07597685,-459.99307,-20.843407,-15.323477
13747588_16234494,0.072808444,-405.1106,-18.35858,13.230976
3538959_14834936,-0.07105684,-487.93585,-21.786446,-15.681644
16646205_15231185,-0.053664207,-472.56268,-21.784225,-12.040606
711742_14834936,0.102344096,-404.92755,-18.53007,19.544579
13557980_14796970,-0.0637362,-474.94333,-21.574606,-13.849783
15568933_15231185,-0.08638275,-471.9946,-21.33004,-18.085377
8367333_587752,-0.009570837,-467.11096,-21.303703,-2.1509666
56915_5977205,-0.07617402,-471.92462,-21.577787,-16.432486
12895990_5038303,-0.12886262,-479.80457,-21.853216,-27.227041
3581492_5038303,0.03401196,-433.187,-19.56192,6.6847277
11143527_9167370,-0.12265468,-486.784,-22.32233,-27.19522
17557293_9167370,-0.08823323,-478.41278,-21.7216,-19.084852
15962081_5038303,0.046422422,-404.89398,-18.590515,8.181273
6463278_5038303,0.0296247,-417.92886,-19.268513,5.5903864
11143527_5038303,-0.113404274,-480.3371,-21.984398,-24.60745
2466712_16493351,-0.06067896,-475.5636,-21.688276,-13.442749
16007349_16493351,0.043029428,-450.6636,-20.5478,9.480361
2172951_16493351,-0.08876407,-485.7077,-22.021467,-19.754429
14134766_11196637,-0.12989652,-495.61804,-22.443075,-28.924503
5739729_16493351,-0.14007068,-464.10397,-21.022158,-26.708359
3292505_16493351,-0.12969875,-480.71198,-21.702562,-26.89433
15823601_16493351,0.040468216,-442.16318,-20.202076,8.571352
10319549_11196637,0.015269995,-491.2965,-22.042406,3.7615783
15050035_16493351,-0.030356884,-463.68893,-21.039316,-6.5020256
15109280_16178812,0.019473433,-452.2672,-20.570856,4.1744633
17356285_5932627,0.121676564,-411.87347,-18.587292,23.341434
16314634_5932627,0.03124237,-478.8598,-21.650812,7.556822
17340383_5932627,0.004741311,-447.8855,-20.467497,0.9899912
11845761_16458343,-0.013604403,-466.8791,-21.068594,-2.9688063
10978498_10045964,0.08284497,-449.95352,-20.519993,19.001114
13398600_12542199,-0.040606737,-490.5255,-22.133423,-9.557314
15519505_10787231,-0.04648316,-490.78308,-22.108305,-10.854223
12979262_10045964,-0.006368637,-489.84546,-21.873411,-1.5139494
2889973_12542199,0.043518066,-473.4013,-21.096815,10.121365
8823650_10787231,0.0016166568,-477.04065,-21.461288,0.37283254
906334_145053,0.07242155,-443.94598,-20.172245,15.821042
15984193_4114530,-0.0046038628,-465.78497,-21.155245,-1.0237523
938479_15343034,-0.04621613,-426.12918,-19.27388,-8.0695095
3479404_3574550,0.046378255,-434.01013,-19.693508,9.415816
7631915_9515193,-0.033051133,-425.91504,-19.433315,-5.9702644
6772194_3208759,0.026336133,-438.6399,-20.011765,5.4127784
8823650_16556798,-0.04013014,-471.86838,-21.211435,-8.673645
4284131_13421872,-0.008728385,-446.18045,-20.679977,-1.8502953
14054878_13421872,-0.07567954,-482.48096,-21.927706,-16.889776
8081881_4701993,0.017397046,-460.09955,-21.050861,3.912625
3274000_3574550,-0.08893633,-489.12262,-22.209469,-20.117249
8652901_8027216,-0.091171026,-450.33203,-20.620577,-17.645662
11966281_15112262,0.038451195,-463.61,-21.207933,8.993038
3206224_2877808,-0.02159071,-475.4803,-21.650799,-4.9522567
9869444_15112262,0.015855968,-472.64923,-21.607565,3.7607727
7375891_11876798,-0.11284208,-468.57648,-21.533144,-23.448668
16215967_15112262,-0.13948846,-486.4148,-22.173103,-29.999893
11984747_8027216,-0.06197989,-434.56055,-19.865868,-11.350241
6086970_8027216,0.09336734,-446.55942,-20.150661,20.900902
8652901_15112262,-0.039690375,-449.73117,-20.524086,-7.9484673
1962842_16525899,-0.060977697,-455.2075,-20.995558,-12.506138
14360710_16525899,-0.18110847,-511.29642,-23.260681,-41.42714
1089843_16525899,-0.023996353,-463.67618,-21.308477,-5.2984343
4467189_5329051,0.015758753,-471.84552,-21.194221,3.5936937
4081057_16525899,-0.022730708,-484.78827,-22.046974,-5.4006934
8612867_5329051,-0.0063682795,-462.9018,-21.507257,-1.4630048
17000198_16525899,-0.027079582,-454.8833,-20.845352,-5.6706133
1874398_9139432,-0.014219403,-454.53815,-21.00713,-3.0883708
9665923_16525899,-0.022051096,-486.41025,-22.152596,-5.293721
7830185_10308084,-0.0349288,-464.61215,-21.129812,-7.524117
5293198_1045971,0.07156956,-427.75403,-19.630623,14.847381
1623313_1045971,0.08450657,-430.68567,-19.637543,17.782087
7307858_1045971,-0.06704736,-481.1885,-21.770601,-14.832873
3437227_11490723,0.0018511415,-452.98505,-20.601543,0.39225566
5074605_1045971,0.024368167,-443.51318,-20.12898,5.058093
9363367_10308084,-0.023011446,-460.87866,-21.02094,-4.9627676
12712167_1045971,-0.015989542,-441.95258,-19.683168,-3.04336
11398927_10308084,-0.053043365,-479.79514,-21.693756,-11.811638
16684758_16007349,-0.016335726,-460.6867,-20.651012,-3.4273067
4627974_1715336,0.00839591,-436.38556,-19.968859,1.6880589
15809221_6068989,-0.10235047,-508.30792,-22.750704,-23.886051
6348576_1715336,-0.076135874,-480.9763,-21.715763,-16.637365
16684758_6068989,-0.02159965,-461.76096,-20.662388,-4.513295
7773096_1715336,0.020509005,-434.68906,-19.89713,4.1446915
15561179_15823601,-0.06863546,-471.4598,-21.435856,-14.688946
17341458_16007349,0.1189369,-414.55707,-18.75679,23.71133
15561179_1715336,-0.041157603,-471.32794,-21.37312,-9.003446
13900383_3127121,-0.04104948,-494.55075,-22.233868,-9.746207
12141375_15196619,0.0411337,-433.2001,-19.447142,7.942258
15985653_3127121,-0.020786762,-460.1798,-20.682766,-4.3188596
14113434_15196619,0.022744715,-474.37247,-21.660442,5.459128
13303931_3127121,-0.05560136,-472.6946,-21.20898,-11.776188
12141375_3127121,0.0013364553,-443.56116,-19.854742,0.25841022
13476930_3127121,-0.09067953,-492.863,-21.880657,-19.84469
